Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
2301,1,11764.4787468,43,24,1,12083.7126520,12083.9136845,319.4349377,
2302,1,11767.8014394,42,24,1,12083.9136845,12093.5610748,325.7596355,
2303,0,11772.3844229,42,25,1,11778.6232738,11784.3224810,11.9380581,
2304,1,11786.3089888,40,26,1,12095.2081964,12097.4284771,311.1194883,
2305,0,11787.5953868,41,26,1,11798.6085590,11799.2445138,11.6491270,
2306,1,11789.0135498,42,26,1,12097.4284771,12097.4369041,308.4233543,
2307,1,11825.8232743,32,30,1,12097.4369041,12101.7422187,275.9189444,
2308,1,11831.4343580,30,31,1,12101.7422187,12107.9173723,276.4830143,
2309,0,11839.2323857,30,31,1,11844.6491826,11846.0485694,6.8161837,
2310,1,11849.9531273,29,32,1,12107.9173723,12118.0754466,268.1223193,
2311,1,11851.3175080,30,33,1,12118.0754466,12122.0447894,270.7272814,
2312,0,11855.4467560,31,33,1,11867.4488630,11867.6205166,12.1737606,
2313,0,11868.8371508,26,34,1,11871.2790650,11871.9652467,3.1280958,
2314,0,11872.3965820,24,35,1,11878.6262712,11888.2580379,15.8614559,
2315,0,11888.5562972,23,36,1,11900.7516899,11901.3031166,12.7468194,
2316,1,11894.3229597,24,37,1,12128.2000295,12131.2345180,236.9115583,
2317,0,11901.3688342,23,38,1,11918.2921564,11921.2743146,19.9054804,
2318,0,11903.4263871,24,38,1,11921.2743146,11929.4238192,25.9974321,
2319,0,11910.4018231,25,39,1,11929.4238192,11929.7452167,19.3433936,
2320,0,11917.7340697,26,39,1,11929.7452167,11932.4366768,14.7026071,
2321,0,11922.0229863,25,40,1,11932.4366768,11937.0878564,15.0648702,
2322,0,11922.6479281,26,40,1,11941.8974318,11942.4109449,19.7630167,
2323,0,11926.8824270,27,40,1,11942.4109449,11949.2802826,22.3978556,
2324,1,11927.6926478,28,40,1,12151.7291857,12155.5815737,227.8889259,
2325,0,11931.6276393,27,41,1,11949.2802826,11949.6249180,17.9972788,
2326,0,11933.8613510,27,41,1,11949.6249180,11950.1480759,16.2867248,
2327,1,11938.5296041,27,41,1,12155.5815737,12156.7721247,218.2425205,
2328,1,11941.4517923,28,42,1,12156.7721247,12157.9841714,216.5323790,
2329,1,11944.0472791,27,42,1,12157.9841714,12159.5067550,215.4594759,
2330,0,11947.3458463,28,42,1,11979.4113651,11980.5955323,33.2496860,
2331,1,11951.4080726,26,43,1,12159.5067550,12165.2153456,213.8072731,
2332,1,11955.1569901,27,43,1,12165.2153456,12166.8108405,211.6538504,
2333,0,11966.9900084,28,44,1,11980.5955323,11985.5156131,18.5256046,
2334,1,11967.0157917,29,44,1,12166.8108405,12169.2754712,202.2596795,
2335,0,11967.7407747,30,44,1,11985.5156131,11986.0865505,18.3457759,
2336,0,11970.9528188,31,45,1,11986.0865505,11990.2108266,19.2580078,
2337,0,11972.5027872,32,45,1,11990.2108266,11997.0747119,24.5719247,
2338,1,11974.3781936,33,45,1,12169.2754712,12171.1900840,196.8118904,
2339,1,11983.9326189,32,46,1,12171.1900840,12185.8500367,201.9174178,
2340,1,11987.7554122,31,46,1,12246.5377043,12261.4508932,273.6954811,
2341,0,11988.5979385,32,46,1,11997.0747119,12008.8106208,20.2126823,
2342,1,11994.5990182,32,47,1,12272.6046886,12274.9494441,280.3504259,
2343,0,11997.4230748,32,47,1,12008.8106208,12011.0872370,13.6641622,
2344,0,11997.4995882,33,47,1,12011.0872370,12021.9731022,24.4735140,
2345,1,12000.1026462,34,48,1,12274.9494441,12281.6965335,281.5938873,
2346,1,12001.9069769,35,48,1,12281.6965335,12288.5060234,286.5990464,
2347,0,12002.4039912,36,48,1,12021.9731022,12026.4174173,24.0134262,
2348,1,12010.2205239,36,49,1,12315.0257917,12325.0205393,314.8000154,
2349,0,12013.6236557,36,49,1,12026.4174173,12028.9456882,15.3220326,
2350,1,12021.2157249,37,50,1,12349.1033463,12350.5737636,329.3580387,
2351,0,12021.8915454,38,50,1,12041.5564478,12053.5695395,31.6779940,
2352,0,12022.8986939,38,50,1,12053.5695395,12055.5340054,32.6353115,
2353,1,12029.0527025,37,50,1,12350.5737636,12351.8128948,322.7601923,
2354,1,12040.2141550,35,52,1,12351.8128948,12354.4858155,314.2716605,
2355,0,12043.6926442,35,52,1,12060.1585296,12060.5439782,16.8513341,
2356,1,12045.9170266,36,52,1,12355.0350485,12358.8913427,312.9743161,
2357,0,12058.6829698,35,53,1,12073.1923563,12075.2280094,16.5450397,
2358,1,12059.2323067,36,53,1,12548.5896942,12549.3485366,490.1162299,
2359,1,12060.6976902,35,54,1,12549.3485366,12562.4455682,501.7478780,
2360,0,12072.4670050,34,55,1,12079.6652090,12082.5926845,10.1256795,
2361,0,12081.2883379,32,56,1,12093.5610748,12095.2081964,13.9198584,
2362,1,12084.5441097,30,56,1,12580.5325171,12584.2339026,499.6897929,
2363,1,12116.6751113,25,59,1,12584.2339026,12601.3943136,484.7192023,
2364,0,12119.0547908,25,59,1,12122.0447894,12128.2000295,9.1452387,
2365,0,12119.2254199,26,59,1,12139.9513083,12149.5905555,30.3651355,
2366,1,12120.1118306,27,60,1,12699.4591895,12700.1356601,580.0238295,
2367,0,12120.9525096,28,60,1,12131.2345180,12131.3162705,10.3637609,
2368,0,12122.1551418,28,60,1,12131.3162705,12139.9513083,17.7961665,
2369,1,12127.5122541,29,60,1,12700.1356601,12719.1484561,591.6362020,
2370,0,12135.2923066,27,61,1,12149.5905555,12151.6284397,16.3361331,
2371,0,12135.9833785,28,61,1,12151.6284397,12151.7291857,15.7458073,
2372,1,12136.5477944,29,61,1,12738.0099720,12743.3711432,606.8233488,
2373,1,12138.7008187,30,61,1,12743.3711432,12743.6163947,604.9155760,
2374,1,12139.2413938,31,61,1,12743.6163947,12745.3205307,606.0791369,
2375,1,12142.0185143,31,62,1,12745.3205307,12748.6149952,606.5964809,
2376,1,12148.7404699,32,62,1,12748.6149952,12752.0460113,603.3055414,
2377,1,12158.2189692,27,63,1,12752.0460113,12766.5226597,608.3036904,
2378,0,12166.5923014,26,64,1,12185.8500367,12188.5143190,21.9220176,
2379,0,12168.2088342,26,64,1,12188.5143190,12197.9033552,29.6945210,
2380,1,12170.8221553,26,65,1,12766.5226597,12771.9372493,601.1150940,
2381,1,12179.1714180,26,65,1,12776.0369419,12778.6512293,599.4798114,
2382,0,12189.5888325,25,66,1,12197.9033552,12228.9826595,39.3938269,
2383,1,12193.1133519,26,67,1,12778.6512293,12781.1598015,588.0464496,
2384,1,12194.1745398,27,67,1,12781.1598015,12785.2205808,591.0460410,
2385,1,12199.5201465,27,67,1,12785.2205808,12787.2115675,587.6914210,
2386,1,12200.1540913,28,68,1,12787.2115675,12800.1681647,600.0140735,
2387,1,12210.0465670,29,69,1,12810.4238126,12816.4389327,606.3923656,
2388,1,12210.5945424,30,69,1,12824.5775815,12825.6379988,615.0434564,
2389,1,12211.7490952,31,69,1,12825.6379988,12827.9537550,616.2046597,
2390,0,12211.9945229,32,69,1,12228.9826595,12230.6336638,18.6391409,
2391,0,12215.7410664,33,69,1,12230.6336638,12238.2664917,22.5254253,
2392,0,12220.0479713,34,70,1,12238.2664917,12246.5377043,26.4897330,
2393,1,12227.1544335,35,70,1,12827.9537550,12829.9019669,602.7475333,
2394,1,12230.6394510,34,71,1,12830.3254257,12835.8687022,605.2292513,
2395,0,12241.0452848,34,72,1,12261.4508932,12272.2769400,31.2316551,
2396,1,12244.4181728,35,72,1,12839.5133456,12846.4523289,602.0341561,
2397,1,12245.3365744,36,72,1,12846.4523289,12870.8755387,625.5389643,
2398,0,12246.7726496,36,72,1,12272.2769400,12272.6046886,25.8320390,
2399,0,12256.6944565,37,73,1,12288.5060234,12299.8232263,43.1287698,
2400,0,12263.3674270,37,74,1,12299.8232263,12313.0979506,49.7305236,
2401,1,12268.4373957,38,74,1,12886.8741410,12887.4889428,619.0515471,
2402,0,12270.6048488,39,75,1,12313.0979506,12313.1183888,42.5135400,
2403,1,12272.2198720,40,75,1,12887.4889428,12888.9951928,616.7753209,
2404,1,12273.1250979,39,75,1,12888.9951928,12889.4274789,616.3023810,
2405,0,12274.3116259,40,75,1,12313.1183888,12315.0257917,40.7141657,
2406,0,12288.0981710,39,76,1,12325.0205393,12332.9350356,44.8368646,
2407,0,12290.8141762,39,77,1,12332.9350356,12349.1033463,58.2891701,
2408,1,12294.7522699,40,77,1,12889.4274789,12889.6643598,594.9120899,
2409,1,12302.3084771,40,78,1,12889.6643598,12890.8332001,588.5247230,
2410,1,12304.2184911,41,78,1,12890.8332001,12893.0761656,588.8576746,
2411,0,12318.0792996,39,79,1,12354.4858155,12355.0350485,36.9557489,
2412,0,12322.3352387,40,80,1,12358.8913427,12367.9230821,45.5878434,
2413,0,12326.8959125,40,80,1,12367.9230821,12370.2842421,43.3883296,
2414,1,12335.7193095,40,81,1,12893.0761656,12893.8539892,558.1346797,
2415,0,12337.6247701,41,81,1,12370.2842421,12396.6237054,58.9989353,
2416,0,12341.0808625,42,82,1,12396.6237054,12426.8290446,85.7481821,
2417,0,12341.1648102,43,82,1,12426.8290446,12436.2618801,95.0970699,
2418,1,12343.2830974,44,82,1,12893.8539892,12904.2992577,561.0161603,
2419,0,12352.7355770,42,83,1,12436.2618801,12440.3141484,87.5785714,
2420,1,12360.5179053,40,84,1,12919.9194042,12920.3920339,559.8741286,
2421,1,12361.5020551,41,84,1,12920.3920339,12931.9572506,570.4551955,
2422,1,12369.4043368,41,84,1,12937.0402861,12943.2828139,573.8784771,
2423,0,12371.8863250,41,85,1,12440.3141484,12444.5714223,72.6850974,
2424,0,12378.8757255,42,85,1,12444.5714223,12446.2265677,67.3508422,
2425,0,12383.1283604,43,86,1,12446.2265677,12453.2825884,70.1542280,
2426,1,12400.7162869,43,88,1,12943.2828139,12944.6898837,543.9735968,
2427,0,12401.6439450,44,88,1,12453.2825884,12455.2660916,53.6221466,
2428,0,12405.9274057,45,88,1,12455.2660916,12470.4473142,64.5199085,
2429,0,12410.4681370,46,89,1,12470.4473142,12473.6220266,63.1538897,
2430,0,12413.8659948,47,89,1,12473.6220266,12490.2274190,76.3614242,
2431,1,12413.8727881,48,89,1,12944.6898837,12947.2061039,533.3333157,
2432,0,12414.3232324,49,89,1,12490.2274190,12497.6760283,83.3527959,
2433,1,12418.8459671,50,89,1,12947.2061039,12947.3300606,528.4840936,
2434,1,12421.2551130,51,90,1,12947.3300606,12950.6096771,529.3545641,
2435,0,12425.0823060,52,90,1,12497.6760283,12498.6115503,73.5292443,
2436,0,12438.0187328,51,91,1,12498.6115503,12502.5517750,64.5330422,
2437,1,12438.9189419,52,91,1,12956.2872270,12966.4084553,527.4895134,
2438,0,12442.6600519,52,92,1,12502.5517750,12510.1163202,67.4562683,
2439,1,12449.8827952,51,92,1,12985.0144140,12986.7030994,536.8203042,
2440,0,12452.1252349,52,93,1,12510.1163202,12525.3280546,73.2028197,
2441,1,12457.2534260,51,93,1,12986.7030994,12987.8666953,530.6132693,
2442,0,12461.8916710,52,94,1,12525.3280546,12526.6154614,64.7237904,
2443,1,12477.5525841,51,95,1,13015.1613434,13015.7485534,538.1959693,
2444,1,12478.0037046,52,95,1,13015.7485534,13017.7084237,539.7047191,
2445,1,12478.3501202,53,95,1,13017.7084237,13018.0021708,539.6520506,
2446,1,12478.8043694,54,95,1,13018.0021708,13027.1617623,548.3573930,
2447,0,12490.9972496,54,97,1,12526.6154614,12526.7431792,35.7459297,
2448,1,12495.0776902,55,97,1,13027.1617623,13027.7333545,532.6556643,
2449,0,12498.0278596,55,97,1,12526.7431792,12527.4264260,29.3985664,
2450,0,12498.4080298,56,97,1,12527.4264260,12529.8342442,31.4262144,
2451,0,12506.9793319,55,98,1,12529.8342442,12532.3649523,25.3856204,
2452,1,12510.1633560,55,99,1,13027.7333545,13028.8636238,518.7002678,
2453,1,12512.9291458,56,99,1,13028.8636238,13029.4914315,516.5622857,
2454,0,12514.9551331,57,99,1,12532.3649523,12536.6444737,21.6893406,
2455,0,12515.0556389,58,99,1,12536.6444737,12540.0809788,25.0253399,
2456,0,12519.3295793,59,99,1,12540.0809788,12540.2282300,20.8986507,
2457,0,12519.5266833,60,99,1,12540.2282300,12548.5896942,29.0630109,
2458,1,12520.4817285,61,100,1,13029.4914315,13032.7269566,512.2452281,
2459,0,12544.3887479,53,102,1,12562.4455682,12578.4036407,34.0148928,
2460,1,12549.3836675,52,102,1,13032.7269566,13039.6680703,490.2844028,
2461,0,12563.6775754,52,104,1,12578.4036407,12580.5325171,16.8549418,
2462,0,12566.1838447,53,104,1,12601.3943136,12621.8612359,55.6773911,
2463,1,12569.6264807,54,104,1,13045.0136508,13047.2906263,477.6641457,
2464,0,12576.7921132,55,105,1,12621.8612359,12628.5414127,51.7492994,
2465,1,12581.4428859,54,106,1,13047.2906263,13050.9618701,469.5189842,
2466,0,12584.4381214,54,106,1,12628.5414127,12638.2120620,53.7739406,
2467,0,12589.9789973,55,106,1,12638.2120620,12650.2013752,60.2223780,
2468,1,12591.7543002,56,107,1,13050.9618701,13051.8744800,460.1201799,
2469,0,12593.8097468,57,107,1,12650.2013752,12653.0180043,59.2082575,
2470,0,12603.8908288,57,108,1,12653.0180043,12658.1312294,54.2404006,
2471,0,12604.9924703,58,108,1,12658.1312294,12664.0687738,59.0763035,
2472,1,12611.9131960,59,109,1,13051.8744800,13054.5489800,442.6357839,
2473,0,12616.3320480,60,109,1,12664.0687738,12667.6652525,51.3332045,
2474,1,12639.9428659,58,111,1,13054.5489800,13061.9583619,422.0154961,
2475,0,12645.0466119,59,112,1,12667.6652525,12676.7221738,31.6755619,
2476,1,12660.4919966,57,114,1,13061.9583619,13064.2213328,403.7293362,
2477,0,12662.2052773,58,114,1,12676.7221738,12680.6005575,18.3952802,
2478,1,12662.6723565,59,114,1,13064.2213328,13067.2795908,404.6072343,
2479,0,12663.5131096,60,114,1,12680.6005575,12683.0440143,19.5309047,
2480,0,12669.2821363,59,114,1,12683.0440143,12687.5328164,18.2506800,
2481,1,12670.0457795,60,115,1,13067.2795908,13081.4206561,411.3748766,
2482,0,12670.4308773,61,115,1,12687.5328164,12699.4591895,29.0283122,
2483,1,12671.5637674,62,115,1,13109.3500629,13110.5746830,439.0109156,
2484,1,12673.7901096,63,115,1,13110.5746830,13115.6427149,441.8526054,
2485,1,12689.9479082,60,116,1,13117.3631476,13118.0328800,428.0849718,
2486,1,12696.3825442,61,117,1,13118.0328800,13125.3982206,429.0156764,
2487,1,12704.3423714,60,118,1,13140.5849201,13142.4868130,438.1444416,
2488,0,12705.4154454,61,118,1,12719.1484561,12731.4198496,26.0044042,
2489,1,12713.8426537,62,119,1,13148.6294261,13152.3581667,438.5155130,
2490,0,12714.8447178,63,119,1,12731.4198496,12738.0099720,23.1652542,
2491,1,12716.9632580,64,119,1,13152.3581667,13158.5080185,441.5447605,
2492,1,12718.6438287,65,119,1,13158.5080185,13167.6393965,448.9955677,
2493,1,12719.0249290,66,119,1,13189.9249832,13196.3614121,477.3364831,
2494,1,12719.6467007,66,119,1,13229.6153811,13248.6473968,529.0006961,
2495,1,12736.1207688,66,121,1,13278.4173892,13281.0064088,544.8856400,
2496,1,12751.8866290,62,123,1,13285.5938319,13300.8542648,548.9676358,
2497,1,12760.1335253,62,124,1,13309.1297203,13309.2219531,549.0884278,
2498,0,12765.6349552,63,124,1,12771.9372493,12776.0369419,10.4019868,
2499,1,12774.9229682,62,125,1,13309.2219531,13310.3399789,535.4170106,
2500,1,12774.9697915,63,125,1,13311.3051263,13316.1745307,541.2047393,
2501,0,12779.8878106,62,125,1,12800.1681647,12810.4238126,30.5360020,
2502,1,12800.2856944,59,128,1,13316.1745307,13318.9029867,518.6172922,
2503,0,12802.8035278,60,128,1,12816.4389327,12819.8028036,16.9992757,
2504,0,12809.4498481,61,128,1,12819.8028036,12824.5775815,15.1277334,
2505,1,12811.0006271,61,129,1,13318.9029867,13326.2387956,515.2381685,
2506,0,12826.8981969,58,130,1,12829.9019669,12830.3254257,3.4272288,
2507,0,12829.6242640,58,130,1,12835.8687022,12839.5133456,9.8890816,
2508,1,12839.1343186,56,131,1,13326.7485382,13329.5090494,490.3747308,
2509,1,12844.6515670,56,132,1,13333.4738837,13338.3587466,493.7071796,
2510,0,12850.6640474,56,133,1,12870.8755387,12874.5742120,23.9101646,
2511,0,12855.1776913,57,133,1,12874.5742120,12877.8581636,22.6804722,
2512,0,12867.8030179,58,134,1,12877.8581636,12880.6691647,12.8661468,
2513,0,12877.4297058,57,135,1,12880.6691647,12886.8741410,9.4444353,
2514,1,12880.1726876,57,136,1,13338.3587466,13340.0370428,459.8643553,
2515,1,12883.9150402,57,136,1,13340.0370428,13340.0764095,456.1613692,
2516,0,12893.5746993,51,137,1,12904.2992577,12916.6700315,23.0953322,
2517,0,12900.3948615,51,138,1,12916.6700315,12919.9194042,19.5245427,
2518,1,12902.3617133,52,138,1,13340.0764095,13344.1602430,441.7985298,
2519,0,12905.6204605,52,138,1,12931.9572506,12937.0402861,31.4198255,
2520,1,12909.2177446,53,138,1,13344.1602430,13348.6563668,439.4386223,
2521,1,12912.9100557,54,139,1,13381.6820665,13390.0061686,477.0961129,
2522,1,12926.0629885,52,140,1,13396.2210819,13401.3240332,475.2610447,
2523,0,12926.7993201,53,140,1,12950.6096771,12955.6279265,28.8286064,
2524,1,12928.0573683,54,140,1,13401.3240332,13408.3618569,480.3044886,
2525,0,12936.7560300,54,141,1,12955.6279265,12956.2872270,19.5311970,
2526,1,12939.2888683,54,141,1,13408.3618569,13425.8858496,486.5969813,
2527,1,12940.3327721,55,142,1,13427.8886645,13435.4995027,495.1667307,
2528,0,12944.2401759,55,142,1,12966.4084553,12975.7711788,31.5310029,
2529,0,12947.6756132,53,142,1,12975.7711788,12978.9167481,31.2411349,
2530,1,12948.4801673,54,142,1,13453.4521636,13463.1392940,514.6591267,
2531,0,12954.8371302,54,143,1,12978.9167481,12985.0144140,30.1772838,
2532,1,12972.0144525,52,1,2,13471.6165897,13483.2373122,511.2228597,
2533,1,12972.9614815,53,1,2,13483.2373122,13490.5966497,517.6351682,
2534,0,12976.3992329,53,1,2,12987.8666953,12996.8075988,20.4083659,
2535,1,12978.8147483,54,1,2,13490.5966497,13491.2917581,512.4770099,
2536,0,12983.6957559,54,2,2,12996.8075988,13015.1613434,31.4655875,
2537,1,12984.5920630,55,2,2,13491.2917581,13491.8853577,507.2932946,
2538,1,12986.1916235,55,2,2,13491.8853577,13494.8850763,508.6934528,
2539,1,12988.8315280,54,2,2,13494.8850763,13496.8191217,507.9875937,
2540,1,12989.9526896,55,2,2,13496.8191217,13512.3250237,522.3723341,
2541,1,12992.1627554,56,3,2,13556.2049095,13566.6277585,574.4650031,
2542,0,13027.2698743,51,6,2,13039.6680703,13045.0136508,17.7437764,
2543,1,13027.3636633,52,6,2,13574.3516111,13575.9504154,548.5867522,
2544,1,13034.5862307,49,7,2,13575.9504154,13589.7091515,555.1229208,
2545,1,13037.9331573,50,7,2,13594.9569912,13598.2215931,560.2884359,
2546,0,13038.7284269,51,7,2,13081.4206561,13087.7483327,49.0199058,
2547,1,13043.3299731,51,8,2,13598.2215931,13600.6269389,557.2969658,
2548,1,13046.5682346,51,8,2,13600.6269389,13602.0637526,555.4955180,
2549,0,13069.0374969,45,10,2,13087.7483327,13092.1898406,23.1523437,
2550,0,13070.7059645,46,11,2,13092.1898406,13093.6810109,22.9750463,
2551,0,13071.8348485,47,11,2,13093.6810109,13097.3519410,25.5170925,
2552,0,13073.0444720,48,11,2,13097.3519410,13100.2070370,27.1625650,
2553,0,13073.6314682,49,11,2,13100.2070370,13109.3500629,35.7185946,
2554,1,13090.6333670,48,13,2,13602.0637526,13630.1114559,539.4780889,
2555,1,13102.3376050,45,14,2,13706.8374462,13707.3296398,604.9920348,
2556,0,13111.0887142,44,15,2,13115.6427149,13117.3631476,6.2744333,
2557,0,13117.1811224,44,15,2,13125.3982206,13138.5187662,21.3376438,
2558,1,13117.5529460,44,15,2,13707.3296398,13708.1164422,590.5634962,
2559,1,13117.6762638,45,15,2,13708.1164422,13709.1506788,591.4744150,
2560,0,13118.8694235,45,15,2,13138.5187662,13139.9151825,21.0457590,
2561,0,13119.3109781,46,15,2,13139.9151825,13140.5849201,21.2739419,
2562,1,13124.8622552,47,16,2,13709.1506788,13720.8620073,595.9997521,
2563,0,13127.7929514,47,16,2,13142.4868130,13148.6294261,20.8364748,
2564,1,13133.2692947,48,17,2,13722.8468354,13730.7756727,597.5063780,
2565,0,13139.4667232,48,17,2,13167.6393965,13174.6413838,35.1746606,
2566,0,13143.6657425,46,18,2,13174.6413838,13185.2864569,41.6207144,
2567,1,13145.5154634,47,18,2,13731.3724899,13737.4084227,591.8929593,
2568,1,13146.1797393,48,18,2,13749.4436475,13753.3302947,607.1505554,
2569,1,13146.8573180,49,18,2,13753.3302947,13759.9566658,613.0993478,
2570,1,13148.3991950,50,18,2,13764.6438477,13769.5057826,621.1065875,
2571,1,13157.9420881,49,19,2,13773.7328844,13778.5052644,620.5631762,
2572,0,13167.4356634,49,20,2,13185.2864569,13189.9249832,22.4893198,
2573,0,13173.5943840,49,21,2,13196.3614121,13196.8652172,23.2708333,
2574,0,13176.1883869,49,21,2,13196.8652172,13200.8173367,24.6289498,
2575,0,13176.8613675,50,21,2,13200.8173367,13208.4420573,31.5806898,
2576,0,13178.1546981,51,21,2,13208.4420573,13217.6243648,39.4696667,
2577,0,13182.4716512,52,22,2,13217.6243648,13218.4537555,35.9821043,
2578,1,13199.3086883,49,23,2,13792.9268865,13798.9915295,599.6828412,
2579,0,13202.4377007,49,24,2,13218.4537555,13223.1600298,20.7223291,
2580,0,13202.9624130,50,24,2,13223.1600298,13223.9727410,21.0103280,
2581,0,13208.1701416,51,24,2,13223.9727410,13228.2279825,20.0578410,
2582,0,13214.3386999,51,25,2,13228.2279825,13228.6625117,14.3238119,
2583,0,13214.3804041,52,25,2,13228.6625117,13229.6153811,15.2349770,
2584,0,13220.6435483,51,26,2,13248.6473968,13255.2886330,34.6450847,
2585,1,13224.1538270,50,26,2,13798.9915295,13799.3201827,575.1663557,
2586,0,13226.8399415,51,26,2,13255.2886330,13263.4997480,36.6598065,
2587,0,13227.6720882,52,26,2,13263.4997480,13275.0130542,47.3409660,
2588,1,13235.2306243,50,27,2,13799.3201827,13807.7409939,572.5103696,
2589,0,13240.8410702,51,28,2,13275.0130542,13275.6208386,34.7797684,
2590,1,13245.0434823,52,28,2,13832.3131685,13833.4263995,588.3829171,
2591,0,13268.7412315,50,30,2,13275.6208386,13278.4173892,9.6761577,
2592,1,13268.8716274,51,30,2,13833.4263995,13841.3754426,572.5038151,
2593,1,13271.4569922,52,31,2,13959.5069202,13959.6181260,688.1611339,
2594,1,13271.9333354,53,31,2,13959.6181260,13964.6990457,692.7657103,
2595,0,13273.6982488,54,31,2,13281.0064088,13285.5938319,11.8955831,
2596,0,13276.1491620,53,31,2,13300.8542648,13302.4978811,26.3487191,
2597,0,13282.6535178,52,32,2,13302.4978811,13306.5936879,23.9401700,
2598,1,13285.5568446,53,32,2,13964.6990457,13974.0893210,688.5324764,
2599,0,13287.0751096,53,32,2,13306.5936879,13309.1297203,22.0546106,
2600,0,13298.7538991,54,33,2,13310.3399789,13311.3051263,12.5512272,
2601,1,13316.6138875,47,35,2,14000.3198651,14012.0414329,695.4275454,
2602,0,13318.4177423,48,35,2,13326.2387956,13326.7485382,8.3307960,
2603,0,13321.2557628,48,36,2,13329.5090494,13333.4738837,12.2181209,
2604,1,13326.8769239,47,36,2,14012.0414329,14012.5594441,685.6825202,
2605,1,13329.4965302,48,36,2,14012.5594441,14013.3212845,683.8247543,
2606,0,13335.2286955,47,37,2,13348.6563668,13349.8340961,14.6054005,
2607,0,13336.8475699,48,37,2,13349.8340961,13354.2437015,17.3961316,
2608,0,13339.6072483,48,37,2,13354.2437015,13363.1708245,23.5635762,
2609,0,13351.5573472,44,39,2,13363.1708245,13370.7273242,19.1699770,
2610,0,13353.1081074,45,39,2,13370.7273242,13376.0519800,22.9438726,
2611,0,13358.4024187,45,39,2,13376.0519800,13381.6820665,23.2796479,
2612,1,13371.2275161,44,41,2,14050.9814218,14062.4806580,691.2531419,
2613,1,13379.1879687,44,41,2,14136.2015335,14138.4034994,759.2155307,
2614,0,13384.2890730,44,42,2,13390.0061686,13395.7752866,11.4862136,
2615,0,13391.2385499,44,43,2,13395.7752866,13396.2210819,4.9825320,
2616,0,13393.9895019,45,43,2,13425.8858496,13426.9323235,32.9428216,
2617,1,13397.3509004,44,43,2,14140.3016184,14148.6292333,751.2783329,
2618,0,13422.1732012,43,46,2,13426.9323235,13427.8886645,5.7154633,
2619,0,13425.4648586,44,46,2,13435.4995027,13438.5827825,13.1179239,
2620,0,13428.1973034,42,46,2,13438.5827825,13446.0567491,17.8594458,
2621,0,13428.8970967,43,46,2,13446.0567491,13453.3274803,24.4303836,
2622,1,13432.6680786,44,47,2,14148.6292333,14153.5993464,720.9312678,
2623,1,13435.8462481,44,47,2,14153.5993464,14154.9345006,719.0882525,
2624,0,13445.9787223,44,48,2,13453.3274803,13453.4521636,7.4734412,
2625,1,13447.6882861,44,48,2,14154.9345006,14158.5253839,710.8370979,
2626,0,13454.4177145,43,49,2,13463.1392940,13471.6165897,17.1988752,
2627,1,13465.4780218,43,50,2,14158.5253839,14158.5685239,693.0905021,
2628,0,13486.1019881,42,52,2,13512.3250237,13526.5868770,40.4848888,
2629,1,13486.3142099,43,52,2,14158.5685239,14172.9570453,686.6428354,
2630,1,13486.5958355,44,52,2,14184.2285747,14192.3906466,705.7948110,
2631,0,13491.5768596,43,53,2,13526.5868770,13531.9004909,40.3236313,
2632,0,13496.3419968,42,53,2,13531.9004909,13535.3740728,39.0320760,
2633,1,13500.3464676,42,54,2,14192.3906466,14204.5774650,704.2309974,
2634,1,13501.2765501,43,54,2,14204.5774650,14209.9372053,708.6606552,
2635,1,13503.1145835,44,54,2,14214.9222727,14233.2507752,730.1361918,
2636,0,13506.7374109,45,54,2,13535.3740728,13535.7810113,29.0436004,
2637,1,13510.6566649,46,55,2,14233.2507752,14234.7014310,724.0447662,
2638,0,13512.2398372,47,55,2,13535.7810113,13537.6785527,25.4387155,
2639,0,13515.0000885,47,55,2,13537.6785527,13554.0551804,39.0550919,
2640,1,13518.2108678,48,55,2,14234.7014310,14236.2227708,718.0119030,
2641,1,13518.8174153,49,55,2,14236.2227708,14236.2625060,717.4450907,
2642,1,13521.3661274,50,56,2,14236.2625060,14241.4523960,720.0862686,
2643,1,13525.8203980,51,56,2,14241.4523960,14245.9158074,720.0954094,
2644,0,13527.7795694,51,56,2,13554.0551804,13556.2049095,28.4253401,
2645,1,13543.9364922,48,58,2,14245.9158074,14250.0226845,706.0861923,
2646,1,13545.0550915,49,58,2,14250.0226845,14253.2100477,708.1549562,
2647,0,13559.3620325,48,59,2,13566.6277585,13574.3516111,14.9895786,
2648,1,13564.8863275,49,60,2,14253.6634787,14255.6405062,690.7541787,
2649,1,13572.2443265,49,61,2,14255.6405062,14263.0515624,690.8072359,
2650,1,13579.0076793,48,61,2,14277.0970310,14290.9797788,711.9720994,
2651,0,13585.5865646,49,62,2,13589.7091515,13594.4765780,8.8900134,
2652,0,13586.4876948,50,62,2,13594.4765780,13594.9569912,8.4692963,
2653,1,13591.2868440,50,63,2,14304.4641945,14318.4741317,727.1872877,
2654,0,13602.2349610,46,64,2,13630.1114559,13645.3259106,43.0909496,
2655,0,13604.7668752,47,64,2,13645.3259106,13646.7367072,41.9698320,
2656,1,13605.0461542,48,64,2,14320.2805319,14330.8722624,725.8261082,
2657,0,13605.6510300,49,64,2,13646.7367072,13652.7684995,47.1174695,
